-2.109922170639038086e+00,0.000000000000000000e+00,-1.400000000000000000e+02
-1.758605003356933594e+00,0.000000000000000000e+00,-1.400000000000000000e+02
-1.407287955284118652e+00,0.000000000000000000e+00,-1.400000000000000000e+02
-1.055971145629882812e+00,0.000000000000000000e+00,-1.400000000000000000e+02
-7.046544551849365234e-01,0.000000000000000000e+00,-1.400000000000000000e+02
-3.533377647399902344e-01,0.000000000000000000e+00,-1.400000000000000000e+02
-2.021312713623046875e-03,0.000000000000000000e+00,-1.400000000000000000e+02
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.021312713623046875e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.068972587585449219e-02,3.000000000000000000e+02,1.400000000000000000e+02
4.340076446533203125e-02,3.000000000000000000e+02,1.400000000000000000e+02
6.611180305480957031e-02,3.000000000000000000e+02,1.400000000000000000e+02
8.882284164428710938e-02,3.000000000000000000e+02,1.400000000000000000e+02
1.115338802337646484e-01,3.000000000000000000e+02,1.400000000000000000e+02
1.342449188232421875e-01,3.000000000000000000e+02,1.400000000000000000e+02
1.569559574127197266e-01,3.000000000000000000e+02,1.400000000000000000e+02
1.796669960021972656e-01,3.000000000000000000e+02,1.400000000000000000e+02
2.023780345916748047e-01,3.000000000000000000e+02,1.400000000000000000e+02
2.250890731811523438e-01,3.000000000000000000e+02,1.400000000000000000e+02
2.478001117706298828e-01,3.000000000000000000e+02,1.400000000000000000e+02
2.705111503601074219e-01,3.000000000000000000e+02,1.400000000000000000e+02
2.932221889495849609e-01,3.000000000000000000e+02,1.400000000000000000e+02
3.159332275390625000e-01,3.000000000000000000e+02,1.400000000000000000e+02
3.386442661285400391e-01,3.000000000000000000e+02,1.400000000000000000e+02
3.613553047180175781e-01,3.000000000000000000e+02,1.400000000000000000e+02
3.840662240982055664e-01,3.000000000000000000e+02,1.400000000000000000e+02
4.067771434783935547e-01,3.000000000000000000e+02,1.400000000000000000e+02
4.294880628585815430e-01,3.000000000000000000e+02,1.400000000000000000e+02
4.521989822387695312e-01,3.000000000000000000e+02,1.400000000000000000e+02
4.749099016189575195e-01,3.000000000000000000e+02,1.400000000000000000e+02
4.976207017898559570e-01,3.000000000000000000e+02,1.400000000000000000e+02
5.203315019607543945e-01,3.000000000000000000e+02,1.400000000000000000e+02
5.430423021316528320e-01,3.000000000000000000e+02,1.400000000000000000e+02
5.657531023025512695e-01,3.000000000000000000e+02,1.400000000000000000e+02
5.884639024734497070e-01,3.000000000000000000e+02,1.400000000000000000e+02
6.111747026443481445e-01,3.000000000000000000e+02,1.400000000000000000e+02
6.338856220245361328e-01,3.000000000000000000e+02,1.400000000000000000e+02
6.565965414047241211e-01,3.000000000000000000e+02,1.400000000000000000e+02
6.793074607849121094e-01,3.000000000000000000e+02,1.400000000000000000e+02
7.020183801651000977e-01,3.000000000000000000e+02,1.400000000000000000e+02
7.247290611267089844e-01,3.000000000000000000e+02,1.400000000000000000e+02
7.474397420883178711e-01,3.000000000000000000e+02,1.400000000000000000e+02
7.701504230499267578e-01,3.000000000000000000e+02,1.400000000000000000e+02
7.928611040115356445e-01,3.000000000000000000e+02,1.400000000000000000e+02
8.155717849731445312e-01,3.000000000000000000e+02,1.400000000000000000e+02
8.382824659347534180e-01,3.000000000000000000e+02,1.400000000000000000e+02
